YEAR,MO,DY,HR,GHI,DNI,DHI,T2M,WS10M,Sun_Elevation,Optimal_Tilt_Target
2025,7,12,1,217.82,184.98,147.33,27.2,4.65,0,0
2025,7,12,2,419.42,302.62,221.5,28.44,5.03,0,0
2025,7,12,3,541.88,306.15,265.52,29.58,5.15,0,0
2025,7,12,4,591.08,165.59,350.38,30.39,5.1,0,0
2025,7,12,5,725.85,339.6,345.73,30.96,4.91,0,0
2025,7,12,6,717.58,397.43,323.89,31.41,4.61,7.4506795846251,82.5493204153749
2025,7,12,7,721.92,273.33,395.17,31.7,4.27,20.7822549751868,69.2177450248132
2025,7,12,8,572.97,350.32,254.29,31.71,3.86,34.3758310717045,55.6241689282955
2025,7,12,9,451.35,213.84,256.93,31.5,3.41,48.1401639852046,41.8598360147954
2025,7,12,10,251.73,69.35,197.52,31.11,2.83,62.0090345752502,27.9909654247498
2025,7,12,11,127.45,22.85,102.84,30.46,2.66,75.9122847956672,14.0877152043328
2025,7,12,12,27.33,2.15,25.23,29.26,1.91,88.3101324293723,1.6898675706277
2025,7,12,13,0,0,0,28.42,1.97,75.9122847956672,14.0877152043328
2025,7,12,14,0,0,0,28.05,2.28,62.0090345752502,27.9909654247498
2025,7,12,15,0,0,0,27.76,2.53,48.1401639852046,41.8598360147954
2025,7,12,16,0,0,0,27.5,2.59,34.3758310717045,55.6241689282955
2025,7,12,17,0,0,0,27.29,2.57,20.7822549751868,69.2177450248132
2025,7,12,18,0,0,0,27.09,2.45,7.4506795846251,82.5493204153749
2025,7,12,19,0,0,0,26.91,2.22,0,0
2025,7,12,20,0,0,0,26.74,2,0,0
2025,7,12,21,0,0,0,26.62,1.86,0,0
2025,7,12,22,0,0,0,26.46,1.88,0,0
2025,7,12,23,0,0,0,26.3,1.94,0,0
2025,7,13,0,35.08,0,30.73,26.72,2.4,0,0
2025,7,13,1,111.55,0,96.93,27.27,3.07,0,0
2025,7,13,2,199.05,3.51,172.51,28.24,3.32,0,0
2025,7,13,3,352.27,17.12,285.27,29.6,4.27,0,0
2025,7,13,4,541.17,39.27,428.11,30.54,4.8,0,0
2025,7,13,5,636.03,154.48,472.02,30.92,4.87,0,0
2025,7,13,6,568.9,66.38,416.78,30.74,4.87,7.40385027923805,82.5961497207619
2025,7,13,7,371.73,0.77,296.75,30.36,4.79,20.7465746102068,69.2534253897933
2025,7,13,8,148.52,22.18,108.59,29.98,4.68,34.3501730727025,55.6498269272975
2025,7,13,9,51.95,21.59,35.92,29.6,4.28,48.1241040758738,41.8758959241262
2025,7,13,10,33.85,16.52,25.19,29.21,3.68,62.0033009293524,27.9966990706476
2025,7,13,11,19.38,4.06,16.43,28.73,3.01,75.9219631501959,14.0780368498041
2025,7,13,12,5.6,0,5.06,28.02,2.33,88.4545238171593,1.54547618284067
2025,7,13,13,0,0,0,27.47,2.08,75.9219631501959,14.0780368498041
2025,7,13,14,0,0,0,27.22,1.89,62.0033009293524,27.9966990706476
2025,7,13,15,0,0,0,27.02,1.78,48.1241040758738,41.8758959241262
2025,7,13,16,0,0,0,26.84,1.87,34.3501730727025,55.6498269272975
2025,7,13,17,0,0,0,26.69,2.26,20.7465746102068,69.2534253897933
2025,7,13,18,0,0,0,26.47,2.63,7.40385027923805,82.5961497207619
2025,7,13,19,0,0,0,26.22,2.58,0,0
2025,7,13,20,0,0,0,25.97,2.33,0,0
2025,7,13,21,0,0,0,25.77,2.13,0,0
2025,7,13,22,0,0,0,25.64,2.15,0,0
2025,7,13,23,0,0,0,25.58,2.25,0,0
2025,7,14,0,18.73,0,16.41,25.9,2.59,0,0
2025,7,14,1,34.05,0,29.59,26.42,3.04,0,0
2025,7,14,2,36.75,20.91,27.58,27.17,3.26,0,0
2025,7,14,3,59.17,24.09,42.16,28.02,3.54,0,0
2025,7,14,4,123.57,21.17,91.53,28.74,3.65,0,0
2025,7,14,5,173.2,22.38,128.25,29.37,3.63,0,0
2025,7,14,6,144.93,9.91,108,29.83,3.53,7.35487827971556,82.6451217202844
2025,7,14,7,227.15,0,181.42,30.09,3.38,20.7091578963138,69.2908421036862
2025,7,14,8,220.73,31.39,161.76,30.03,3.12,34.3231086648845,55.6768913351155
2025,7,14,9,233.18,20.35,185.09,29.72,3.01,48.106896769186,41.893103230814
2025,7,14,10,214.48,9.8,184.62,29.13,2.64,61.996580647901,28.003419352099
2025,7,14,11,103.22,7.26,89.73,28.48,2.26,75.9305309923466,14.0694690076534
2025,7,14,12,18.55,1.57,17.3,27.65,1.61,88.6053825645718,1.39461743542816
2025,7,14,13,0,0,0,27.11,1.47,75.9305309923466,14.0694690076534
2025,7,14,14,0,0,0,26.97,1.5,61.996580647901,28.003419352099
2025,7,14,15,0,0,0,26.76,1.63,48.106896769186,41.893103230814
2025,7,14,16,0,0,0,26.52,1.77,34.3231086648845,55.6768913351155
2025,7,14,17,0,0,0,26.31,1.88,20.7091578963138,69.2908421036862
2025,7,14,18,0,0,0,26.14,1.87,7.35487827971556,82.6451217202844
2025,7,14,19,0,0,0,25.95,1.8,0,0
2025,7,14,20,0,0,0,25.76,1.79,0,0
2025,7,14,21,0,0,0,25.6,1.87,0,0
2025,7,14,22,0,0,0,25.47,1.96,0,0
2025,7,14,23,0,0,0,25.32,2.06,0,0
2025,7,15,0,25.02,0.81,21.9,26.13,2.72,0,0
2025,7,15,1,76.22,0,66.23,27.15,3.18,0,0
2025,7,15,2,147.55,8.64,126.98,28.85,3.76,0,0
2025,7,15,3,308.23,7.87,250.72,30.27,4.18,0,0
2025,7,15,4,473.95,19.88,377.48,31.25,4.11,0,0
2025,7,15,5,561.28,31.66,435.38,31.91,3.85,0,0
2025,7,15,6,590.53,19.01,445.79,32.23,3.71,7.30377251941832,82.6962274805817
2025,7,15,7,597.17,23.94,472.6,32.25,3.73,20.6699981915535,69.3300018084465
2025,7,15,8,476.42,22.58,382.69,32.14,3.74,34.2946126522162,55.7053873477838
2025,7,15,9,350.88,16.91,281.24,31.81,3.7,48.0884916973535,41.9115083026465
2025,7,15,10,228.73,11.81,191.75,31.18,3.36,61.9887807201185,28.0112192798815
2025,7,15,11,101.5,11.94,86.41,30.33,2.96,75.9377805187833,14.0622194812167
2025,7,15,12,16.7,1.45,15.42,29.01,2.3,88.762663968907,1.23733603109304
2025,7,15,13,0,0,0,28.14,2.45,75.9377805187833,14.0622194812167
2025,7,15,14,0,0,0,27.84,2.74,61.9887807201185,28.0112192798815
2025,7,15,15,0,0,0,27.59,2.88,48.0884916973535,41.9115083026465
2025,7,15,16,0,0,0,27.4,2.85,34.2946126522162,55.7053873477838
2025,7,15,17,0,0,0,27.25,2.78,20.6699981915535,69.3300018084465
2025,7,15,18,0,0,0,27.16,2.77,7.30377251941832,82.6962274805817
2025,7,15,19,0,0,0,27.07,2.91,0,0
2025,7,15,20,0,0,0,26.97,2.88,0,0
2025,7,15,21,0,0,0,26.8,2.68,0,0
2025,7,15,22,0,0,0,26.63,2.5,0,0
2025,7,15,23,0,0,0,26.42,2.26,0,0
2025,7,16,0,57.38,2.6,50.94,26.89,2.2,0,0
2025,7,16,1,180.95,10.03,156.1,27.69,2.52,0,0
2025,7,16,2,328.7,19.64,282.82,28.71,2.46,0,0
2025,7,16,3,505.9,146.1,390.15,29.66,2.65,0,0
2025,7,16,4,609.05,105.8,470.97,30.42,2.62,0,0
2025,7,16,5,700.83,148.83,523.96,30.9,2.37,0,0
2025,7,16,6,602.85,20.46,454.82,31.16,2.17,7.25054244221286,82.7494575577871
2025,7,16,7,570,98.16,437.4,31.23,2.19,20.6290888287334,69.3709111712666
2025,7,16,8,326.85,21.63,254.07,31,2.41,34.2646592000176,55.7353407999824
2025,7,16,9,186.52,15.79,148.15,30.56,2.72,48.0688370420318,41.9311629579682
2025,7,16,10,101.93,9.93,84.55,30,3.07,61.9798053112789,28.0201946887211
2025,7,16,11,58.75,7.42,50.57,29.2,3.07,75.9434970704702,14.0565029295298
2025,7,16,12,15.73,3.2,14.24,28.19,2.71,88.9263214242907,1.07367857570934
2025,7,16,13,0,0,0,27.51,2.69,75.9434970704702,14.0565029295298
2025,7,16,14,0,0,0,27.3,2.91,61.9798053112789,28.0201946887211
2025,7,16,15,0,0,0,27.11,2.89,48.0688370420318,41.9311629579682
2025,7,16,16,0,0,0,26.96,2.74,34.2646592000176,55.7353407999824
2025,7,16,17,0,0,0,26.84,2.75,20.6290888287334,69.3709111712666
2025,7,16,18,0,0,0,26.72,2.71,7.25054244221286,82.7494575577871
2025,7,16,19,0,0,0,26.57,2.62,0,0
2025,7,16,20,0,0,0,26.47,2.61,0,0
2025,7,16,21,0,0,0,26.35,2.57,0,0
2025,7,16,22,0,0,0,26.22,2.49,0,0
2025,7,16,23,0,0,0,26.11,2.39,0,0
2025,7,17,0,63.15,26.46,52.42,26.83,2.92,0,0
2025,7,17,1,195.57,74.37,161.42,27.69,3.5,0,0
2025,7,17,2,362.75,152.95,292.69,28.46,3.94,0,0
2025,7,17,3,539.67,91.53,426.53,29.13,4.16,0,0
2025,7,17,4,652.85,146.29,499.06,29.72,4.2,0,0
2025,7,17,5,723.3,54.29,545.29,30.04,4.12,0,0
2025,7,17,6,698.17,115.74,419.88,30.25,4,7.19519801487622,82.8048019851238
2025,7,17,7,555.28,60.84,390.84,30.4,3.81,20.5864231486141,69.4135768513859
2025,7,17,8,493.88,81.33,358.97,30.57,3.65,34.2332218964657,55.7667781035343
2025,7,17,9,419.75,108.42,283.35,30.45,3.45,48.047879638868,41.952120361132
2025,7,17,10,273.25,58.71,206.9,29.94,3.1,61.9695559514915,28.0304440485085
2025,7,17,11,144.55,54.11,126.07,29.05,2.79,75.947459645888,14.052540354112
2025,7,17,12,35.03,10.95,34.26,28.06,2.38,89.0963064354863,0.903693564513688
2025,7,17,13,0,0,0,27.45,2.61,75.947459645888,14.052540354112
2025,7,17,14,0,0,0,27.18,2.88,61.9695559514915,28.0304440485085
2025,7,17,15,0,0,0,26.96,2.84,48.047879638868,41.952120361132
2025,7,17,16,0,0,0,26.77,2.65,34.2332218964657,55.7667781035343
2025,7,17,17,0,0,0,26.6,2.44,20.5864231486141,69.4135768513859
2025,7,17,18,0,0,0,26.39,2.19,7.19519801487622,82.8048019851238
2025,7,17,19,0,0,0,26.21,2,0,0
2025,7,17,20,0,0,0,26.03,1.84,0,0
2025,7,17,21,0,0,0,25.89,1.77,0,0
2025,7,17,22,0,0,0,25.8,1.74,0,0
2025,7,17,23,0,0,0,25.71,1.73,0,0
2025,7,18,0,56.65,8.44,49.55,26.45,1.74,0,0
2025,7,18,1,197.45,92.46,165.68,27.38,2.48,0,0
2025,7,18,2,394.02,183.15,258.21,28.36,2.86,0,0
2025,7,18,3,503.98,210.44,308.32,29.19,2.92,0,0
2025,7,18,4,537.45,251.75,347.85,29.92,2.78,0,0
2025,7,18,5,628.47,256.24,376.27,30.44,2.59,0,0
2025,7,18,6,778.28,281.48,420.49,30.76,2.39,7.13774973963101,82.862250260369
2025,7,18,7,713.12,314.03,370.17,30.9,2.18,20.5419945339295,69.4580054660705
2025,7,18,8,631.17,269.93,340.04,30.84,2.01,34.2002738159476,55.7997261840524
2025,7,18,9,503.08,314.85,266.37,30.57,1.86,48.0255650858106,41.9744349141894
2025,7,18,10,313.85,154.91,200.73,30.18,1.8,61.9579317339015,28.0420682660985
2025,7,18,11,153.5,91.32,121.83,29.56,1.76,75.9494414698935,14.0505585301065
2025,7,18,12,34.17,14.39,33.69,28.58,1.67,89.2725686322663,0.727431367733672
2025,7,18,13,0,0,0,27.74,1.84,75.9494414698935,14.0505585301065
2025,7,18,14,0,0,0,27.25,2.16,61.9579317339015,28.0420682660985
2025,7,18,15,0,0,0,26.89,2.22,48.0255650858106,41.9744349141894
2025,7,18,16,0,0,0,26.59,2.14,34.2002738159476,55.7997261840524
2025,7,18,17,0,0,0,26.32,1.99,20.5419945339295,69.4580054660705
2025,7,18,18,0,0,0,26.11,1.8,7.13774973963101,82.862250260369
2025,7,18,19,0,0,0,25.92,1.61,0,0
2025,7,18,20,0,0,0,25.77,1.46,0,0
2025,7,18,21,0,0,0,25.62,1.49,0,0
2025,7,18,22,0,0,0,25.42,1.61,0,0
2025,7,18,23,0,0,0,25.27,1.63,0,0
2025,7,19,0,50.92,30.47,43.24,26.42,1.78,0,0
2025,7,19,1,160.8,92.45,123.05,28.1,1.92,0,0
2025,7,19,2,344.85,73.63,260.52,29.69,1.87,0,0
2025,7,19,3,532.17,245.54,300.98,30.72,1.87,0,0
2025,7,19,4,675.25,327.95,340.78,31.48,1.88,0,0
2025,7,19,5,803.15,317.16,400.4,32.08,1.95,0,0
2025,7,19,6,627.6,115.62,337.42,32.51,2,7.07820866676582,82.9217913332342
2025,7,19,7,439.6,64.13,290.77,32.78,2.07,20.4957964441655,69.5042035558345
2025,7,19,8,471.95,39.07,365.02,32.82,2.24,34.1657875841592,55.8342124158408
2025,7,19,9,468.95,202.64,276.69,32.54,2.37,48.0018378550453,41.9981621449547
2025,7,19,10,269.88,86.14,193.92,32.2,2.28,61.9448295222273,28.0551704777727
2025,7,19,11,131.43,33.2,110.16,31.38,2.02,75.9492106199,14.0507893801
2025,7,19,12,28.25,3.36,26.99,30.11,1.78,89.4550557843386,0.54494421566136
2025,7,19,13,0,0,0,28.99,1.83,75.9492106199,14.0507893801
2025,7,19,14,0,0,0,28.48,2.14,61.9448295222273,28.0551704777727
2025,7,19,15,0,0,0,28.04,2.38,48.0018378550453,41.9981621449547
2025,7,19,16,0,0,0,27.65,2.52,34.1657875841592,55.8342124158408
2025,7,19,17,0,0,0,27.32,2.57,20.4957964441655,69.5042035558345
2025,7,19,18,0,0,0,27.03,2.44,7.07820866676582,82.9217913332342
2025,7,19,19,0,0,0,26.8,2.09,0,0
2025,7,19,20,0,0,0,26.63,1.84,0,0
2025,7,19,21,0,0,0,26.43,1.79,0,0
2025,7,19,22,0,0,0,26.26,1.71,0,0
2025,7,19,23,0,0,0,26.12,1.58,0,0
2025,7,20,0,57,5.23,50.5,26.99,1.6,0,0
2025,7,20,1,189.52,20.84,165.18,28.24,1.71,0,0
2025,7,20,2,352.85,68.75,295.8,29.46,1.51,0,0
2025,7,20,3,492.92,88.76,388.78,30.51,1.58,0,0
2025,7,20,4,571.67,53.19,450.19,31.31,1.92,0,0
2025,7,20,5,713,35.28,553.98,31.88,2.19,0,0
2025,7,20,6,694.97,111.13,454.09,32.24,2.38,7.01658640729519,82.9834135927048
2025,7,20,7,671.38,434.53,349.05,32.42,2.57,20.447822451025,69.552177548975
2025,7,20,8,576.83,91.39,451.35,32.41,2.65,34.1297354448391,55.8702645551609
2025,7,20,9,406.85,105.84,287.63,32.11,2.3,47.9766414084071,42.0233585915929
2025,7,20,10,292.25,48.78,232.49,31.56,1.62,61.930144167506,28.069855832494
2025,7,20,11,142.98,16.23,120.54,30.83,0.82,75.9465307103945,14.0534692896055
2025,7,20,12,30.23,1.5,27.94,29.66,0.1,89.6437138168205,0.356286183179492
2025,7,20,13,0,0,0,28.64,0.39,75.9465307103945,14.0534692896055
2025,7,20,14,0,0,0,28.07,0.64,61.930144167506,28.069855832494
2025,7,20,15,0,0,0,27.69,0.8,47.9766414084071,42.0233585915929
2025,7,20,16,0,0,0,27.37,0.91,34.1297354448391,55.8702645551609
2025,7,20,17,0,0,0,27.09,0.98,20.447822451025,69.552177548975
2025,7,20,18,0,0,0,26.82,0.94,7.01658640729519,82.9834135927048
2025,7,20,19,0,0,0,26.57,0.88,0,0
2025,7,20,20,0,0,0,26.35,0.76,0,0
2025,7,20,21,0,0,0,26.23,0.68,0,0
2025,7,20,22,0,0,0,26.09,0.74,0,0
2025,7,20,23,0,0,0,25.91,0.88,0,0
2025,7,21,0,60.53,41.58,51.17,26.39,1.2,0,0
2025,7,21,1,185.5,146.08,135.73,27.49,1.11,0,0
2025,7,21,2,363.95,101.97,271.85,28.78,0.9,0,0
2025,7,21,3,595.25,348.22,312.02,29.96,0.37,0,0
2025,7,21,4,715.45,381.04,342.81,31.03,0.63,0,0
2025,7,21,5,798.97,283.33,447.18,31.52,1.58,0,0
2025,7,21,6,699.65,374.16,315.24,31.5,2.38,6.95289514561302,83.047104854387
2025,7,21,7,697.62,362.29,313.25,31.37,2.96,20.3980662745031,69.6019337254969
2025,7,21,8,563.85,261.53,300.62,31.15,3.29,34.0920893280252,55.9079106719748
2025,7,21,9,416.52,155.35,268.66,31.05,3.34,47.9499183161087,42.0500816838913
2025,7,21,10,282.25,153.42,194.68,30.84,3.22,61.9137687338624,28.0862312661376
2025,7,21,11,139.7,59.09,115.31,30.17,2.95,75.9411616360376,14.0588383639624
2025,7,21,12,27.35,11.06,24.79,28.78,2.43,89.8384868262666,0.161513173733411
2025,7,21,13,0,0,0,27.67,2.19,75.9411616360376,14.0588383639624
2025,7,21,14,0,0,0,27.23,2.26,61.9137687338624,28.0862312661376
2025,7,21,15,0,0,0,26.9,2.18,47.9499183161087,42.0500816838913
2025,7,21,16,0,0,0,26.6,1.98,34.0920893280252,55.9079106719748
2025,7,21,17,0,0,0,26.33,1.79,20.3980662745031,69.6019337254969
2025,7,21,18,0,0,0,26.09,1.65,6.95289514561302,83.047104854387
2025,7,21,19,0,0,0,25.88,1.53,0,0
2025,7,21,20,0,0,0,25.74,1.45,0,0
2025,7,21,21,0,0,0,25.64,1.4,0,0
2025,7,21,22,0,0,0,25.54,1.33,0,0
2025,7,21,23,0,0,0,25.57,1.15,0,0
2025,7,22,0,66.82,52.23,60.42,26.54,1.05,0,0
2025,7,22,1,239.15,218.8,165.67,28.02,1.09,0,0
2025,7,22,2,441.05,348.5,225.93,29.29,1.28,0,0
2025,7,22,3,594.65,356.18,342.58,30.43,1.53,0,0
2025,7,22,4,740.4,395.82,380.61,31.44,1.61,0,0
2025,7,22,5,795.45,523.03,280.73,32.13,1.65,0,0
2025,7,22,6,830.62,446.13,387.91,32.52,1.83,6.88714765209234,83.1128523479077
2025,7,22,7,861.47,587.17,319,32.62,2.1,20.3465218194969,69.6534781805031
2025,7,22,8,748.58,662.15,240.82,32.59,2.33,34.0528209197131,55.9471790802869
2025,7,22,9,597.08,566.86,199.44,32.28,2.46,47.921610378608,42.078389621392
2025,7,22,10,412.33,452.61,168.49,31.68,2.33,61.8955947330572,28.1044052669428
2025,7,22,11,208.15,265.88,136.68,30.85,2.04,75.9328603727042,14.0671396272958
2025,7,22,12,39.88,34.99,36.43,29.63,1.86,89.9606829027689,0.0393170972311481
2025,7,22,13,0,0,0,28.55,1.7,75.9328603727042,14.0671396272958
2025,7,22,14,0,0,0,28.06,1.8,61.8955947330572,28.1044052669428
2025,7,22,15,0,0,0,27.68,1.76,47.921610378608,42.078389621392
2025,7,22,16,0,0,0,27.37,1.6,34.0528209197131,55.9471790802869
2025,7,22,17,0,0,0,27.09,1.4,20.3465218194969,69.6534781805031
2025,7,22,18,0,0,0,26.82,1.23,6.88714765209234,83.1128523479077
2025,7,22,19,0,0,0,26.58,1.08,0,0
2025,7,22,20,0,0,0,26.5,0.86,0,0
2025,7,22,21,0,0,0,26.29,1.03,0,0
2025,7,22,22,0,0,0,26.1,1.33,0,0
2025,7,22,23,0,0,0,26.03,1.53,0,0
2025,7,23,0,59.6,62.75,47.88,26.89,2.3,0,0
2025,7,23,1,210.57,128.92,165.48,28.07,2.86,0,0
2025,7,23,2,392.35,137.72,277.26,29.6,3.35,0,0
2025,7,23,3,549.72,269.76,300.28,30.79,3.67,0,0
2025,7,23,4,664.45,190.92,410.16,31.82,3.66,0,0
2025,7,23,5,713.7,230,395.99,32.57,3.47,0,0
2025,7,23,6,773.72,292.07,381.97,32.8,3.23,6.81935729558472,83.1806427044153
2025,7,23,7,586.08,146.59,373.8,32.9,2.92,20.2931832128715,69.7068167871285
2025,7,23,8,419.75,47.37,310.92,33.06,2.67,34.0119017327948,55.9880982672052
2025,7,23,9,318.6,36.5,251.18,32.72,2.24,47.891658751427,42.108341248573
2025,7,23,10,96.25,20.51,77.72,32.29,1.61,61.8755123675098,28.1244876324902
2025,7,23,11,62.17,0.5,54.33,31.75,1.38,75.9213818348345,14.0786181651655
2025,7,23,12,14.32,0,13.32,30.58,1.28,89.7538548806327,0.246145119367256
2025,7,23,13,0,0,0,29.44,1.69,75.9213818348345,14.0786181651655
2025,7,23,14,0,0,0,28.82,2.52,61.8755123675098,28.1244876324902
2025,7,23,15,0,0,0,28.39,3.37,47.891658751427,42.108341248573
2025,7,23,16,0,0,0,28.03,3.73,34.0119017327948,55.9880982672052
2025,7,23,17,0,0,0,27.78,3.66,20.2931832128715,69.7068167871285
2025,7,23,18,0,0,0,27.65,3.63,6.81935729558472,83.1806427044153
2025,7,23,19,0,0,0,27.51,3.87,0,0
2025,7,23,20,0,0,0,27.33,3.38,0,0
2025,7,23,21,0,0,0,27.13,2.31,0,0
2025,7,23,22,0,0,0,27,1.62,0,0
2025,7,23,23,0,0,0,26.92,1.36,0,0
2025,7,24,0,29.8,0,26,27.28,1.34,0,0
2025,7,24,1,102.88,0,88.67,28.05,2.02,0,0
2025,7,24,2,185.15,0,160.54,29.18,2.96,0,0
2025,7,24,3,346.17,1.02,282.88,30.21,3.8,0,0
2025,7,24,4,496.9,26.13,400.76,30.9,3.93,0,0
2025,7,24,5,485.92,18.14,378.6,31.4,3.79,0,0
2025,7,24,6,412.02,14.39,281.37,31.58,3.49,6.74953805577193,83.2504619442281
2025,7,24,7,252.7,0,201.81,31.5,2.85,20.2380448409025,69.7619551590975
2025,7,24,8,243.1,19.59,182.17,31.34,2.21,33.9693031791488,56.0306968208512
2025,7,24,9,107.9,21.63,79.75,31.03,1.95,47.8600040727182,42.1399959272818
2025,7,24,10,74.72,11.08,62.51,30.34,2.18,61.8534107814225,28.1465892185775
2025,7,24,11,34.6,2.18,30.57,29.44,2.6,75.9064797863856,14.0935202136144
2025,7,24,12,6.28,0,5.84,28.34,2.55,89.5410903949295,0.458909605070474
2025,7,24,13,0,0,0,27.68,2.9,75.9064797863856,14.0935202136144
2025,7,24,14,0,0,0,27.3,3.28,61.8534107814225,28.1465892185775
2025,7,24,15,0,0,0,27.02,3.4,47.8600040727182,42.1399959272818
2025,7,24,16,0,0,0,26.76,3.21,33.9693031791488,56.0306968208512
2025,7,24,17,0,0,0,26.55,2.92,20.2380448409025,69.7619551590975
2025,7,24,18,0,0,0,26.38,2.75,6.74953805577193,83.2504619442281
2025,7,24,19,0,0,0,26.2,2.62,0,0
2025,7,24,20,0,0,0,26.03,2.42,0,0
2025,7,24,21,0,0,0,25.83,2.31,0,0
2025,7,24,22,0,0,0,25.68,2.26,0,0
2025,7,24,23,0,0,0,25.58,2.21,0,0
2025,7,25,0,28.88,2.36,25.47,26.04,2.67,0,0
2025,7,25,1,79.93,5.47,69.91,26.66,3.28,0,0
2025,7,25,2,154.9,7.39,133.23,27.37,3.89,0,0
2025,7,25,3,168.75,19.85,130.61,28.05,4.7,0,0
2025,7,25,4,204.2,31.78,145.05,28.66,5.02,0,0
2025,7,25,5,191.95,40.8,123.98,29.21,5.17,0,0
2025,7,25,6,218.43,54.16,121.93,29.68,5.28,6.67770453532247,83.3222954646775
2025,7,25,7,164.9,6.26,130.55,30,5.37,20.1811013870152,69.8188986129848
2025,7,25,8,148.73,40.98,103.69,29.97,5.55,33.9249966427511,56.0750033572489
2025,7,25,9,130,39.88,92.13,29.57,5.57,47.8265865933607,42.1734134066393
2025,7,25,10,67.22,24.2,53.47,28.86,5.19,61.8291783195662,28.1708216804338
2025,7,25,11,35.35,5.88,30.73,28.04,4.89,75.8879078015159,14.1120921984841
2025,7,25,12,7.8,0,7.26,27.24,4.99,89.3224524923668,0.67754750763315
2025,7,25,13,0,0,0,26.84,5.43,75.8879078015159,14.1120921984841
2025,7,25,14,0,0,0,26.84,5.72,61.8291783195662,28.1708216804338
2025,7,25,15,0,0,0,26.91,5.82,47.8265865933607,42.1734134066393
2025,7,25,16,0,0,0,26.89,5.77,33.9249966427511,56.0750033572489
2025,7,25,17,0,0,0,26.73,6.04,20.1811013870152,69.8188986129848
2025,7,25,18,0,0,0,26.42,5.8,6.67770453532247,83.3222954646775
2025,7,25,19,0,0,0,26.08,5.34,0,0
2025,7,25,20,0,0,0,25.79,4.9,0,0
2025,7,25,21,0,0,0,25.64,4.71,0,0
2025,7,25,22,0,0,0,25.57,4.52,0,0
2025,7,25,23,0,0,0,25.57,4.42,0,0
2025,7,26,0,23.62,0.62,20.62,26,4.9,0,0
2025,7,26,1,64.72,0.77,55.73,27,5.62,0,0
2025,7,26,2,150.15,1.48,130,28.27,6.91,0,0
2025,7,26,3,316.6,78.84,246.23,29.22,8.14,0,0
2025,7,26,4,293.9,41.51,232.07,29.6,8.54,0,0
2025,7,26,5,325.83,30.68,244.11,29.58,8.63,0,0
2025,7,26,6,280.23,38.57,170.28,29.81,8.68,6.60387197180594,83.3961280281941
2025,7,26,7,394.48,12.96,312.71,30.38,8.44,20.1223478697378,69.8776521302622
2025,7,26,8,363.75,83.34,279.83,30.91,7.84,33.8789535536692,56.1210464463308
2025,7,26,9,265.3,29.05,209.42,31.15,7.09,47.7913463093539,42.2086536906461
2025,7,26,10,213.8,20.5,180.22,30.95,6.42,61.8027027932159,28.1972972067841
2025,7,26,11,104.2,37.94,87.92,30.14,5.5,75.8654202699342,14.1345797300658
2025,7,26,12,19.95,0,18.56,28.72,4.9,89.0980059600757,0.901994039924304
2025,7,26,13,0,0,0,27.85,5.26,75.8654202699342,14.1345797300658
2025,7,26,14,0,0,0,27.47,5.52,61.8027027932159,28.1972972067841
2025,7,26,15,0,0,0,27.14,5.18,47.7913463093539,42.2086536906461
2025,7,26,16,0,0,0,26.85,4.5,33.8789535536692,56.1210464463308
2025,7,26,17,0,0,0,26.63,4.21,20.1223478697378,69.8776521302622
2025,7,26,18,0,0,0,26.5,4.24,6.60387197180594,83.3961280281941
2025,7,26,19,0,0,0,26.35,4.31,0,0
2025,7,26,20,0,0,0,26.17,4.29,0,0
2025,7,26,21,0,0,0,25.96,4.2,0,0
2025,7,26,22,0,0,0,25.75,4.02,0,0
2025,7,26,23,0,0,0,25.54,3.85,0,0
2025,7,27,0,61.3,33.91,52.32,26.08,4.46,0,0
2025,7,27,1,238.68,236.63,165.15,27.28,5.23,0,0
2025,7,27,2,447.15,361.16,234,28.78,6.19,0,0
2025,7,27,3,587.78,362.07,339.55,30.12,6.46,0,0
2025,7,27,4,647.72,169.81,496.42,31.23,6.18,0,0
2025,7,27,5,639.6,105.56,467.98,32.08,5.71,0,0
2025,7,27,6,630.78,17.14,477,32.66,5.36,6.52805624931811,83.4719437506819
2025,7,27,7,614.6,37.34,484.09,32.95,5.04,20.0617796807867,69.9382203192133
2025,7,27,8,531.5,20.76,427.76,33.02,4.75,33.8311454628019,56.1688545371981
2025,7,27,9,361.6,24.74,301.85,32.7,4.37,47.7542230962644,42.2457769037356
2025,7,27,10,226.85,21.67,191.25,32.23,4.01,61.7738717526507,28.2261282473493
2025,7,27,11,108.97,2.02,95.13,31.19,3.27,75.8387734406129,14.1612265593871
2025,7,27,12,20.42,0,19,29.63,2.48,88.8678173064068,1.13218269359322
2025,7,27,13,0,0,0,28.58,2.18,75.8387734406129,14.1612265593871
2025,7,27,14,0,0,0,28.23,2.17,61.7738717526507,28.2261282473493
2025,7,27,15,0,0,0,27.89,2.28,47.7542230962644,42.2457769037356
2025,7,27,16,0,0,0,27.55,2.47,33.8311454628019,56.1688545371981
2025,7,27,17,0,0,0,27.28,2.71,20.0617796807867,69.9382203192133
2025,7,27,18,0,0,0,27.02,2.71,6.52805624931811,83.4719437506819
2025,7,27,19,0,0,0,26.78,2.51,0,0
2025,7,27,20,0,0,0,26.56,2.31,0,0
2025,7,27,21,0,0,0,26.37,2.3,0,0
2025,7,27,22,0,0,0,26.13,2.28,0,0
